"05/08/2024, 18:30:56",Linear Regression,,625,750,-50.4312048769239,-1022.8378642389608,-179.8950778459115,440.20528836496067,700614647.8978904,19179233342.407764,0.37125652853147684,1.83780136458852,3.3115635458335433
"05/08/2024, 18:30:59",Linear Regression,,625,751,-172.3844647234314,-694.44858175328,-224.3711526038796,1484.0165318745583,475897092.9428732,23894768038.515156,0.5146828274833142,1.8459327116135666,3.5097358886169836
"05/08/2024, 18:31:02",Linear Regression,,625,752,-436.00385292935283,-288.66250310329843,-773.3606434954481,3740.363609130177,198216729.14176673,82100871121.69539,0.6497677263461158,1.5568804666846616,3.243474561478311
"05/08/2024, 18:31:05",Linear Regression,,625,753,-181.61467265300527,-1184.7234045689925,-2166.8673994469823,1563.018887604507,811393302.2138175,229846136249.26285,0.5605110960750221,2.4011057365224833,4.568021677109781
"05/08/2024, 18:31:08",Linear Regression,,625,754,-147.2960030150066,-2436.038773843177,-5401.4262510945855,1269.2816535566353,1667671339.4642882,572787247274.645,0.5470220102003517,3.1822070047732196,6.707569770976924
"05/08/2024, 18:31:12",Linear Regression,,625,755,-292.6119285388627,-2725.8308655794826,-3039.138137984912,2513.0564990483786,1865976746.4110641,322327834653.5924,0.4789492341742657,3.4305054310546237,5.907565311892037
"05/08/2024, 18:31:16",Linear Regression,,625,756,-564.5408093674805,-3231.0622596750227,-2733.863381457225,4840.525429367599,2211707772.4308157,289961360901.45123,0.5385114655525219,3.650407911103345,5.7995325219112095
"05/08/2024, 18:31:20",Linear Regression,,625,757,-2016.9565957379084,-4793.349083372527,-456.1943596577098,17271.910453207147,3280784304.1079774,48473609183.42478,0.8291971068996143,4.079916058743302,4.382543195326319
"05/08/2024, 18:31:23",Linear Regression,,625,758,-1983.299170224046,-9549.945720112377,-383.80152335196027,16983.83287969108,6535734520.584806,40798225660.776436,0.8225413722901596,5.023570152740364,4.18166540542358
"05/08/2024, 18:31:27",Linear Regression,,625,759,-2035.18732068752,-10316.035818986804,-366.82335703168303,17427.94921513681,7059971769.106506,38998131277.55513,0.8335413174316537,5.261343882747493,4.184981044888976
"05/08/2024, 18:31:30",Linear Regression,,625,760,-3034.3933690689346,-6505.735793830862,-1297.154340629855,25980.262693235156,4452574539.766601,137635613472.06775,1.0278032378298434,4.383505767171177,3.896877766058999
"05/08/2024, 18:31:34",Linear Regression,,625,761,-3244.7339233940907,-5325.685311354077,-237.18494847314133,27780.590424096765,3645063231.4240866,25253338895.749268,1.0550032122152064,4.029257275409363,3.107644341515327
"05/08/2024, 18:31:37",Linear Regression,,625,762,-3533.0252801434513,-944.5170525613154,-694.0979977684386,30248.10756927488,647019533.0723623,73697122408.14644,1.0782407037881332,2.1131451680848623,3.6042670052842176
"05/08/2024, 18:31:41",Linear Regression,,625,763,-3801.2677449165953,-878.6803432459553,-512.2436505879552,32544.024062768705,601967318.7258816,54416183421.64347,1.1242691488552046,2.1238546352275396,3.1973568942339723
"05/08/2024, 18:31:45",Linear Regression,,625,764,-3660.1598015038235,-794.4695387448071,-472.2814273965484,31336.26579482122,544341668.0193359,50179225663.60962,1.1531346411171897,2.040798387907792,2.484009019018572
"05/08/2024, 18:31:49",Linear Regression,,625,765,-3006.7153837404876,-555.1310426553587,-331.4914320608319,25743.363800004343,380561774.7148795,35252096606.39831,1.0216633014726804,1.972377505201984,2.410775009803493
"05/08/2024, 18:31:53",Linear Regression,,625,766,-2378.69966650694,-340.94801217468626,-298.2413937543218,20368.1088246623,233995825.43006587,31726792043.563473,0.9688808321822577,1.750115277421691,2.3758746835963755
"05/08/2024, 18:31:56",Linear Regression,,625,767,-2388.990204820394,-375.64794370033417,-394.38649137429775,20456.18666372022,257741069.82576302,41920487106.69186,0.9670819877572325,1.71207604527693,2.363604964552907
"05/08/2024, 18:32:00",Linear Regression,,625,768,-2220.516679089818,-255.4979448907141,-275.62955584928346,19014.203393960866,175522144.2993998,29329392840.414104,0.953457397394665,1.446660995057244,2.3235863841460334
"05/08/2024, 18:32:03",Linear Regression,,625,769,-2218.6996659300858,-256.12554741869644,-281.6511554961607,18998.65138027857,175951614.17888018,29967827374.384094,0.9589247054018185,1.4489168645535866,2.2917103937697116
"05/08/2024, 18:32:08",Linear Regression,,625,770,-2038.7391064720669,-251.44163474992274,-228.0567547924007,17458.349336799107,172746401.77187797,24285530602.221542,0.9121902045755356,1.447300265498692,2.187659384997778
"05/08/2024, 18:32:11",Linear Regression,,625,771,-1308.7877962234968,-231.49612495689507,-114.99084702260411,11210.61651021456,159097642.71648473,12297822290.803295,0.801886482278036,1.4282082663398332,2.061862031979015
"05/08/2024, 18:32:15",Linear Regression,,625,772,-961.7299120801921,-183.35298058960072,-86.14398347074011,8240.110251723538,126153176.29487872,9239360259.40921,0.7538550041545803,1.360400665212352,1.968197364290753
"05/08/2024, 18:32:18",Linear Regression,,625,773,-921.9584107298936,-167.22681019851692,-76.6854300124589,7899.7016367103015,115118000.13552777,8236525875.974308,0.7459341502705903,1.3041211148075096,1.8787590576323134
"05/08/2024, 18:32:22",Linear Regression,,625,774,-1050.1127347705901,-105.58858382414319,-74.28030691733197,8996.588464552504,72938817.49665134,7981524923.997351,0.7215261982679281,1.1217665450107532,1.882346124829598
"05/08/2024, 18:32:25",Linear Regression,,625,775,-977.3314521554128,-98.66991529584001,-62.73139174451802,8373.645533741234,68204356.42211153,6757061872.881343,0.6801144381611132,1.0729521945901248,1.7820073725618544
