P conc. (mg/kg),K conc. (mg/kg),Chlorophyll-a,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134
4919.0,35530.0,39.9,4.477,4.4731,4.4707,4.4677,4.4598,4.4519,4.4389,4.422,4.4202,4.4707,4.5607,4.6615,4.541,4.405,4.3435,4.3271,4.3177,4.3061,4.2866,4.2661,4.2395,4.2115,4.1956,4.1749,4.159,4.1533,4.1615,4.1432,4.1072,4.0678,4.0475,4.0347,4.0218,4.0004,3.9807,3.9661,3.9541,3.9265,3.9129,3.9019,3.8823,3.8765,3.871,3.8646,3.859,3.8521,3.8522,3.8594,3.8667,3.8712,3.8841,3.9033,3.9086,3.9228,3.9428,3.9674,4.014,4.0575,4.1005,4.1476,4.1845,4.2453,4.3333,4.447,4.5635,4.696,4.8444,5.0061,5.2134,5.4477,5.6951,5.9465,6.2226,6.5203,6.8245,7.1223,7.4701,7.8297,8.1844,8.53,8.9103,9.3005,9.7032,10.1246,10.5145,10.9518,11.4588,12.0304,12.6066,13.1219,13.5319,13.8368,14.1088,14.5885,15.2006,15.8279,16.3617,16.8229,17.3233,17.887,18.4487,18.9847,19.4527,19.902,20.4151,21.0323,21.6824,22.3043,22.8655,23.3974,23.9033,24.3758,24.8137,25.2232,25.6309,26.0563,26.4921,26.9208,27.3399,27.7436,28.1325,28.4919,28.7877,29.0544,29.2965,29.5253,29.7553,29.9741,30.4156,31.4297,32.9036
4518.9,30872.0,36.1,2.0459,2.0426,2.0433,2.0434,2.0337,2.021,2.002,1.9815,1.9263,2.3497,3.2017,4.2802,3.3759,2.3127,1.8941,1.8788,1.8783,1.869,1.8572,1.8482,1.8249,1.791,1.7684,1.7411,1.722,1.7181,1.7293,1.7213,1.6933,1.6498,1.6239,1.5982,1.5731,1.5603,1.5372,1.5199,1.5131,1.495,1.4811,1.4675,1.4511,1.4449,1.4352,1.425,1.4228,1.4132,1.4095,1.4132,1.4165,1.4205,1.429,1.4406,1.4464,1.4599,1.473,1.4837,1.5219,1.5677,1.6169,1.6662,1.6997,1.7369,1.7916,1.8757,1.9817,2.1052,2.2361,2.3657,2.544,2.7573,2.9941,3.2438,3.5134,3.8014,4.0954,4.3849,4.7208,5.0859,5.4549,5.8078,6.2093,6.6332,7.072,7.5229,7.9662,8.4612,9.0412,9.7266,10.5237,11.2549,11.8246,12.2047,12.4698,12.8991,13.5394,14.3363,15.0635,15.7483,16.4586,17.2153,17.9901,18.7338,19.3813,19.9911,20.6708,21.4971,22.4216,23.3575,24.242,25.0847,25.8788,26.6095,27.2799,27.912,28.5588,29.2512,29.9708,30.6815,31.3823,32.0634,32.725,33.3414,33.855,34.326,34.757,35.1579,35.5455,35.9317,36.5531,37.9361,40.1382
5566.0,33190.0,36.9,1.6632,1.6604,1.6548,1.6492,1.6483,1.6351,1.6156,1.5943,1.5767,1.5599,1.5439,1.5295,1.5113,1.4875,1.4616,1.445,1.4247,1.4076,1.4004,1.383,1.357,1.3295,1.3146,1.2975,1.2829,1.2734,1.2676,1.2604,1.2459,1.2204,1.2008,1.1824,1.1632,1.142,1.127,1.1107,1.0903,1.0734,1.0606,1.0512,1.044,1.0359,1.0302,1.0279,1.0297,1.0259,1.0224,1.0226,1.0291,1.0334,1.0387,1.0472,1.0602,1.0778,1.0969,1.1163,1.1438,1.1813,1.2273,1.2791,1.3231,1.3864,1.4662,1.56,1.6772,1.8205,1.9851,2.1628,2.3727,2.6098,2.8721,3.1587,3.4952,3.8483,4.206,4.5683,4.9773,5.418,5.864,6.294,6.7831,7.2829,7.7985,8.3457,8.8731,9.4355,10.0448,10.7027,11.4333,12.2206,12.9937,13.6907,14.2776,14.9484,15.7725,16.7515,17.7588,18.7176,19.6584,20.6082,21.5872,22.6268,23.6533,24.6508,25.6363,26.6808,27.7742,28.885,29.982,31.0463,32.0579,33.0262,33.9542,34.8386,35.7218,36.6099,37.4911,38.3462,39.1654,39.9313,40.6802,41.4018,41.9987,42.5646,43.0839,43.5668,44.0306,44.4627,44.9438,45.8555,47.3133
4174.0,41240.0,41.8,1.0199,1.0169,1.0159,1.0147,1.0087,1.006,1.0008,0.9908,0.9824,0.9732,0.9637,0.955,0.9464,0.9388,0.9319,0.9233,0.9133,0.9031,0.8938,0.8802,0.8685,0.8591,0.8482,0.8374,0.8318,0.833,0.8341,0.8297,0.8181,0.7988,0.7868,0.7781,0.7707,0.762,0.7593,0.7526,0.7394,0.7346,0.7272,0.7183,0.7104,0.7092,0.709,0.7077,0.7035,0.7017,0.7024,0.7054,0.7094,0.714,0.7194,0.725,0.7282,0.7381,0.7468,0.7512,0.7703,0.7935,0.8196,0.8478,0.8697,0.9048,0.9531,1.0129,1.0798,1.1623,1.257,1.3571,1.4785,1.6181,1.7664,1.9147,2.0864,2.2738,2.4679,2.6617,2.8791,3.113,3.3466,3.5659,3.82,4.0848,4.357,4.6362,4.8911,5.1592,5.4274,5.6717,5.9104,6.1468,6.4209,6.7561,7.1234,7.542,7.985,8.4167,8.797,9.1956,9.634,10.1044,10.5733,11.1057,11.6935,12.3333,13.0113,13.6441,14.2543,14.8338,15.3863,15.9538,16.5277,17.0976,17.655,18.1933,18.7258,19.2345,19.7154,20.1688,20.5901,20.981,21.3606,21.7273,22.0419,22.3383,22.6136,22.8698,23.1093,23.3334,23.5012,23.6476,23.689
4279.0,42573.0,47.0,1.3161,1.3175,1.3175,1.3144,1.3099,1.3055,1.2936,1.2728,1.2605,1.2483,1.2376,1.2329,1.2223,1.2108,1.2004,1.1906,1.1827,1.1729,1.1578,1.1472,1.127,1.1013,1.0886,1.0759,1.0624,1.0502,1.0561,1.0486,1.0288,1.0022,0.9841,0.9757,0.9706,0.9533,0.9373,0.9255,0.9182,0.9089,0.9004,0.8928,0.886,0.8772,0.8698,0.866,0.8687,0.8686,0.869,0.871,0.875,0.878,0.8801,0.8816,0.8827,0.894,0.909,0.9225,0.9385,0.966,0.9962,1.0193,1.0314,1.0657,1.119,1.1848,1.2557,1.347,1.4509,1.5553,1.7034,1.8762,2.0616,2.2524,2.4774,2.7181,2.9679,3.2267,3.5241,3.8299,4.1363,4.446,4.7879,5.1523,5.5303,5.9125,6.2845,6.6968,7.1593,7.6633,8.1784,8.6155,8.9519,9.2026,9.4277,9.8156,10.3208,10.8557,11.309,11.7705,12.2889,12.863,13.4432,13.9876,14.5175,15.0883,15.758,16.5048,17.2941,18.0744,18.8225,19.5875,20.3369,21.0521,21.7159,22.3148,22.9066,23.5084,24.1136,24.7051,25.2751,25.8177,26.3431,26.8332,27.2288,27.5824,27.9112,28.2202,28.5107,28.7809,29.1916,30.0906,31.4175
4180.0,46578.0,38.7,2.3366,2.3365,2.3313,2.3223,2.3141,2.2978,2.2788,2.26,2.2397,2.2158,2.1898,2.1648,2.1281,2.0922,2.0596,2.0209,1.9834,1.9459,1.9063,1.8648,1.8236,1.7879,1.7657,1.7373,1.7144,1.7018,1.6894,1.6693,1.6364,1.5887,1.5612,1.5304,1.4954,1.4704,1.4426,1.414,1.3853,1.3544,1.3318,1.3157,1.3026,1.2825,1.267,1.2554,1.2433,1.24,1.2405,1.243,1.2478,1.2522,1.2574,1.2652,1.2785,1.3042,1.332,1.3581,1.4088,1.4727,1.5522,1.6499,1.7447,1.8741,2.0355,2.2243,2.4313,2.7002,3.0134,3.3344,3.6886,4.0586,4.4336,4.8125,5.2764,5.7744,6.2655,6.7245,7.2367,7.7733,8.3057,8.8138,9.371,9.9298,10.4906,11.0591,11.5631,12.0205,12.4129,12.7336,13.084,13.5365,14.1491,14.896,15.566,16.1944,16.8391,17.5394,18.2706,18.9533,19.6437,20.3726,21.1441,22.0535,23.0701,24.1188,25.1139,26.0347,26.9497,27.8426,28.7025,29.5608,30.4282,31.2703,32.0767,32.861,33.6056,34.328,35.0266,35.6903,36.2938,36.8482,37.3922,37.9232,38.3628,38.7815,39.1615,39.5114,39.8433,40.1537,40.2061,40.2401,40.449
3002.0,21400.0,43.1,1.7184,1.721,1.7159,1.7063,1.7033,1.6914,1.6794,1.6732,1.6751,1.667,1.6522,1.6424,1.6235,1.5998,1.5765,1.5609,1.549,1.5354,1.5153,1.4952,1.4732,1.4518,1.4363,1.4209,1.4083,1.4013,1.4076,1.3964,1.3732,1.3477,1.335,1.3229,1.3094,1.2985,1.2847,1.273,1.2639,1.2459,1.2364,1.232,1.2276,1.2184,1.2178,1.2213,1.2177,1.21,1.2133,1.2275,1.2388,1.2483,1.2591,1.2715,1.2808,1.2959,1.3137,1.3333,1.367,1.4062,1.4483,1.4914,1.5292,1.5825,1.6547,1.7475,1.8542,1.9813,2.1256,2.2814,2.4796,2.6963,2.9264,3.1721,3.4454,3.7423,4.0498,4.3569,4.7118,5.0839,5.4555,5.8197,6.2305,6.6511,7.0844,7.5406,7.9678,8.4227,8.911,9.4236,9.9593,10.4659,10.954,11.4446,11.9477,12.5747,13.3146,14.1065,14.8139,15.4779,16.1763,16.9261,17.6851,18.5154,19.3476,20.1897,21.0765,22.0166,22.9701,23.9011,24.7919,25.6648,26.5323,27.378,28.1963,28.994,29.7727,30.5275,31.2544,31.9503,32.6164,33.2568,33.8822,34.4744,34.9753,35.4443,35.8719,36.2746,36.6738,37.0459,37.485,38.2845,39.3731
3364.0,25050.0,40.3,1.1088,1.1124,1.1088,1.1009,1.0979,1.0921,1.0848,1.0768,1.0675,1.0586,1.05,1.0414,1.0307,1.0184,1.0059,0.996,0.9877,0.9787,0.9674,0.9615,0.9496,0.9322,0.919,0.9099,0.9035,0.9,0.9059,0.9041,0.893,0.8739,0.8618,0.8553,0.8512,0.842,0.8364,0.8324,0.8276,0.8157,0.8083,0.8036,0.7998,0.8045,0.8029,0.7973,0.796,0.803,0.8044,0.8027,0.8134,0.8162,0.8182,0.8223,0.8273,0.8379,0.8502,0.862,0.8791,0.9024,0.9312,0.9638,0.9896,1.0219,1.068,1.1332,1.2041,1.2911,1.3931,1.505,1.6422,1.797,1.966,2.1475,2.3454,2.5623,2.7869,3.0081,3.2706,3.5452,3.8189,4.0885,4.3921,4.7031,5.0263,5.3718,5.6997,6.0407,6.3979,6.7681,7.1579,7.5648,8.0079,8.4864,8.9395,9.4491,10.0384,10.6852,11.274,11.8562,12.4609,13.1016,13.7781,14.5453,15.3262,16.1049,16.889,17.6765,18.4798,19.2579,19.9905,20.7242,21.4597,22.1954,22.9187,23.6077,24.3028,24.9737,25.614,26.2252,26.8024,27.3419,27.8717,28.3889,28.833,29.2467,29.6395,30.0071,30.3423,30.6666,30.8951,31.2367,31.7354
4141.0,22099.0,37.3,2.2164,2.2101,2.2078,2.2046,2.192,2.1783,2.1594,2.1345,2.1128,2.0912,2.0687,2.0447,2.0179,1.9908,1.9647,1.9411,1.9186,1.8934,1.8627,1.8375,1.8078,1.7761,1.7542,1.7287,1.707,1.6928,1.683,1.6701,1.6483,1.6149,1.5995,1.5773,1.5481,1.5303,1.5086,1.4857,1.464,1.4481,1.4298,1.4147,1.408,1.3949,1.3923,1.3929,1.3802,1.3823,1.3836,1.3839,1.3933,1.4052,1.4158,1.4252,1.4376,1.4595,1.4866,1.5147,1.5429,1.588,1.6492,1.7234,1.7984,1.886,1.9963,2.1383,2.2949,2.4968,2.7347,2.988,3.2925,3.6359,4.0025,4.3802,4.8243,5.3096,5.8056,6.2904,6.8508,7.438,8.0242,8.5969,9.2174,9.8694,10.5456,11.2354,11.8852,12.572,13.3142,14.1076,14.9155,15.673,16.3553,16.9801,17.6288,18.4955,19.4953,20.4841,21.2683,22.1143,23.0517,24.0567,25.0601,26.0864,27.0787,28.0896,29.2097,30.4921,31.762,32.9653,34.0956,35.2118,36.33,37.4043,38.41,39.3476,40.2913,41.2365,42.1666,43.0621,43.9323,44.761,45.5667,46.3221,46.9293,47.5019,48.0311,48.531,49.0204,49.4597,50.1375,51.7292,53.9789
3581.0,47030.0,41.6,3.6184,3.6126,3.6028,3.5883,3.5729,3.5524,3.5234,3.4862,3.4524,3.4407,3.4411,3.4315,3.3709,3.3095,3.2678,3.2353,3.2041,3.1699,3.1288,3.0783,3.0157,2.9476,2.8898,2.8551,2.8282,2.8026,2.799,2.7687,2.7074,2.6194,2.5671,2.5217,2.4775,2.4416,2.4076,2.3667,2.3174,2.2754,2.2401,2.2087,2.179,2.1566,2.14,2.1251,2.106,2.1065,2.1077,2.11,2.1274,2.1409,2.1566,2.1777,2.2051,2.2387,2.2732,2.3116,2.3925,2.4941,2.59,2.6611,2.7445,2.8609,3.0224,3.2372,3.4662,3.7385,4.0401,4.3513,4.774,5.2763,5.8046,6.3107,6.8801,7.4776,8.0847,8.6956,9.3895,10.1124,10.8218,11.4944,12.2476,13.0175,13.8048,14.6227,15.3903,16.2591,17.276,18.4285,19.5646,20.4061,20.8969,21.1547,21.5734,22.5368,23.8194,25.0797,25.9301,26.7466,27.6558,28.6691,29.6886,30.6329,31.4703,32.3381,33.425,34.7875,36.1959,37.5117,38.6817,39.8166,40.927,41.9571,42.9031,43.8151,44.7438,45.689,46.6262,47.5268,48.4193,49.2766,50.0025,50.5391,50.9609,51.315,51.5947,51.8596,52.1956,52.5804,53.8436,56.6972,60.3284
4430.2,23238.0,46.7,2.1207,2.1111,2.1057,2.1043,2.1036,2.0912,2.0777,2.0676,2.05,2.0361,2.0221,1.9984,1.9725,1.945,1.9179,1.8963,1.8663,1.8364,1.8148,1.7873,1.7669,1.7535,1.7363,1.7188,1.7019,1.6869,1.6793,1.6668,1.6498,1.6303,1.6141,1.5966,1.5784,1.5648,1.548,1.5288,1.5097,1.4985,1.4832,1.4694,1.4622,1.4505,1.4457,1.4469,1.4487,1.4538,1.4585,1.4614,1.4629,1.4746,1.4862,1.4961,1.5137,1.5342,1.5569,1.5829,1.6208,1.6577,1.7041,1.7708,1.844,1.9262,2.0244,2.1461,2.2835,2.4587,2.6655,2.8872,3.1244,3.384,3.6617,3.9518,4.2839,4.6556,5.0355,5.3915,5.792,6.2149,6.636,7.0373,7.4808,7.9395,8.4081,8.8825,9.3144,9.7489,10.1541,10.4922,10.8382,11.3367,12.0323,12.8755,13.6429,14.3258,14.9703,15.6366,16.3861,17.1427,17.9122,18.6931,19.4786,20.415,21.4127,22.401,23.3161,24.0998,24.8664,25.6428,26.4347,27.2291,28.042,28.8656,29.6752,30.4306,31.1404,31.7864,32.3915,32.9845,33.5183,34.0284,34.5382,35.0381,35.4696,35.884,36.2662,36.6107,36.9158,37.2123,37.2169,36.9347,36.5932
